id,seq_len,gravy,tiny,small,aliphatic,aromatic,non_polar,polar,charged,basic,acidic,helix,turn,sheet
OG0000000,1.355007128246443,-0.901111925947526,0.08920040041351224,-0.7164694581803849,-1.3244218721256846,0.5668194386227274,-0.7164694581803849,0.7164694581803815,0.786523974204195,0.7968135729603121,0.4328276856657619,-0.622312601817974,0.1637718187835561,-0.8711234459701185
OG0000007,-0.5235869290773777,0.22454170661563216,0.05961128882415531,0.5888918785563981,-0.5358388085343735,0.7273804810572976,0.5888918785563981,-0.5888918785563991,-0.6982427720677042,-0.13105400888904872,-0.9921233035119504,0.43192007411131994,0.38081725232168967,-0.05812369860143205
OG0000009,2.753344593913558,0.48216804359811094,-0.12073009172312386,0.39433010244703776,0.13412498958859567,0.24065796619166432,0.39433010244703776,-0.3943301024470388,-0.42579439215386267,-0.14702128317729132,-0.5342278975014997,0.550533371557536,-0.16069318072608482,-0.01957600984946974
OG0000010,0.7030925580457743,0.9865814212708888,1.1601936242753903,0.5686825946148135,0.19310855536361488,0.8677420570724148,0.5686825946148135,-0.5686825946148145,-1.265407827915825,-1.7847501489060627,-0.1660441941250354,0.726347192655681,0.676028644263603,0.14234868675266923
OG0000012,-0.7473209235841162,1.3758014270268841,8.117605803309539,-1.8774948382801349,-0.07336392847325415,-2.980644460507744,-1.8774948382801349,1.8774948382801324,-3.609961532140819,-3.892426458335533,-1.7384607306641393,-2.4545030838607467,4.203118797646947,-0.8192846857847357
OG0000013,0.9499714485359684,0.1365665756867451,-0.4025320256020415,0.16055098224113803,0.3900664781995617,-0.05553413587516008,0.16055098224113803,-0.16055098224113912,-0.37096123139430354,-0.8371722847190534,0.2824757295620989,0.5721709100499439,-0.06813119558342538,-0.4692711100689221
OG0000014,-0.20920209196877113,-0.28997505422646597,0.9967496193076547,-0.46308907384410086,-0.8996325882107769,-0.09367258652323343,-0.46308907384410086,0.4630890738441008,-0.9678660558446794,0.30211124075522355,-1.8854848716059496,-0.2667298196837712,1.7700798348494016,-2.707156202361802
OG0000018,0.2671970170240253,-0.5849222015977034,0.3516943174107674,-0.4184556325938673,-0.25362558039210525,-1.2554118696306031,-0.4184556325938673,0.41845563259386614,0.13201530327901356,-0.1312533359743017,0.3521528522756772,-0.8605560128561116,0.7795175711359403,-0.5554206019853039
OG0000020,1.9066271491854705,0.9596567472890085,-0.31063248669108,0.9384216261172771,0.0076239095860735585,1.5423030715560606,0.9384216261172771,-0.9384216261172802,-1.0644909343661404,-0.9945113653964394,-0.6742936267994791,1.3848526164789086,0.18809508059354965,-0.42296023898207324
OG0000021,-0.014399217441352344,0.6208098726274692,-0.8046496862541137,0.9485061495740947,0.4383997107973391,0.4027133757718518,0.9485061495740947,-0.9485061495740978,-0.0678424745782108,-0.22863868007390722,0.13132965025957982,0.6398215598298806,-0.5135989862884337,0.6315954995938633
OG0000022,-0.3114253825623671,2.5474281661865223,0.609518871461439,2.4580524665665378,2.029009514810333,0.7240725731197717,2.4580524665665378,-2.4580524665665364,-2.5647341003943716,-2.363366067252279,-1.6591674881298981,2.085488336727078,0.6474369797974187,0.2802103143827944
OG0000024,0.8901804672453745,1.069345734145275,1.3504609985449079,0.535660894547789,0.652911306533707,-0.3382092407205138,0.535660894547789,-0.5356608945477901,-1.2925559100321307,-1.7586474990284284,-0.23752472366163782,0.6393863253593318,0.6986565562565354,-0.9488744246723
OG0000025,3.8392259638040214,0.742838292535532,0.7360420823884433,0.5869964483717316,0.41741761616319445,0.15189999236443485,0.5869964483717316,-0.5869964483717326,-1.0006648071315047,-1.2138229561007332,-0.33964959118053484,0.5351720756412415,0.7949925061071623,-0.2929446078400779
OG0000028,2.739843404589876,-0.6215797054432409,0.5509023489165861,0.17720808750501593,-1.924946645595259,1.0423943033223027,0.17720808750501593,-0.17720808750501482,-0.9989869242314784,-1.3049084633990229,-0.24086090338211397,-0.35536493478824327,1.9230259870381554,-2.417375913242444
OG0000029,-0.006684252113533778,-0.6421298856366049,2.1544574001207524,-0.5161439191038155,-0.30168817761449473,-0.41583704044006803,-0.5161439191038155,0.5161439191038143,-0.7434256082920215,-1.570865254800592,0.4533732768244922,-1.1784903957520738,1.0168815764769996,-0.4992561472951296
OG0000033,0.8940379499092838,0.11087872300716384,-0.7611577821697666,0.013160445403225546,-0.1922134005318214,1.2204450729001164,0.013160445403225546,-0.013160445403226627,0.11465044119884704,0.07779587017522521,0.10354703338058846,0.9108952255143686,-0.39526286146046474,-0.2548345715411749
OG0000035,0.22283596638906855,-0.18922584260643516,4.493336203949447,-1.333416728986237,-1.3726433963683438,-0.45206049647010993,-1.333416728986237,1.3334167289862346,-1.9894155494532868,-2.4350048011581733,-0.6522502724364286,-1.5847827488063193,1.8871813890432352,-1.7293685049224106
OG0000036,5.046618037607627,0.029898647923368354,0.5257809821116479,-0.05212455818156313,-0.2236534474137922,0.2714208137400778,-0.05212455818156313,0.052124558181560955,-0.24073786199454547,-0.07919830101803284,-0.3061848400049558,-0.013886089403977087,0.41556948079719874,-0.2914829047307549
OG0000039,2.9944372604078886,-0.914770626989385,0.22368859648265862,-1.1504995011241115,-0.6727227473745162,-0.8302179578058565,-1.1504995011241115,1.1504995011241104,0.6343157919903412,0.06209393672040934,0.9613705476287255,-1.0447347005825887,0.08182181738115106,0.33487661919695905
OG0000040,-0.2998529345706393,2.267622945462895,0.3827287544724235,2.229303966352853,0.7152033666906489,1.460347903250033,2.229303966352853,-2.229303966352854,-1.9192576395890488,-1.7747051538793452,-1.2351259919799726,1.9055163306232255,0.35375469787315755,-0.546546834577608
OG0000044,-0.6161665130112005,1.2964004036588517,1.5284190631204593,1.604697512876135,-0.5924059839468078,2.4534517074289375,1.604697512876135,-1.6046975128761347,-2.294239571622044,-1.6234393464181887,-2.0017142958778202,0.7109972449405882,1.3640749028567662,-1.298311529904891
OG0000051,0.0029594545462394294,-0.5097048394057155,2.9843304807672877,-0.35398284138363134,-2.186774848101903,0.9470047998519372,-0.35398284138363134,0.3539828413836313,-1.9033854523606917,-1.4051222808842356,-1.599248798571359,-1.1184313674610267,3.7821715130126843,-3.4255272307691893
OG0000052,1.3376484562588513,-0.6134582327153015,-0.9618198371134494,-0.4801335474136187,-0.40766405922910637,0.44962806706795555,-0.4801335474136187,0.4801335474136176,0.47044063321734475,0.48891554358261474,0.2458906241364265,0.14990433333978853,0.0452655794254761,-0.029526909584197063
OG0000053,0.7783134699920053,-2.7113275495133045,0.881923030794998,-2.4686919919215407,-3.195568256251278,-1.528411239354392,-2.4686919919215407,2.468691991921538,2.217657478355074,1.517709697699933,1.989257481963523,-2.4717396570240755,1.7257327387659362,-3.5063531358996163
OG0000054,0.6973063340499104,-0.31524367809575815,0.2885919752560224,-0.010312823406979133,0.018142016664099973,-0.7221076806476746,-0.010312823406979133,0.010312823406979131,0.2824435348947999,0.15708217568580354,0.29155218139452443,-0.4794922279967258,-0.12409799328976727,0.5818122263812094
